Area Code,name,Element Code,Element,Item Code,Item,crop_year,Value_log
356,India,5312,Area harvested,01610,"Coffee, green",2021,12.954950137343493
356,India,5412,Yield,01610,"Coffee, green",2021,6.672918629076881
356,India,5510,Production,01610,"Coffee, green",2021,12.718899265966332
356,India,5312,Area harvested,01610,"Coffee, green",2022,12.99382976078005
356,India,5412,Yield,01610,"Coffee, green",2022,6.653121060576557
356,India,5510,Production,01610,"Coffee, green",2022,12.73789862021143
356,India,5312,Area harvested,01610,"Coffee, green",2023,12.989661355042903
356,India,5412,Yield,01610,"Coffee, green",2023,6.634896135421995
356,India,5510,Production,01610,"Coffee, green",2023,12.715445144020842
356,India,5510,Production,01929.08,"Coir, raw",2018,13.481066662866864
356,India,5510,Production,01929.08,"Coir, raw",2019,13.672933450226928
356,India,5510,Production,01929.08,"Coir, raw",2020,13.844293331017703
356,India,5510,Production,01929.08,"Coir, raw",2021,13.93062425632998
356,India,5510,Production,01929.08,"Coir, raw",2022,14.002891768097008
356,India,5510,Production,01929.08,"Coir, raw",2023,13.90154034418461
356,India,5510,Production,01921.02,"Cotton lint, ginned",2018,15.534134838141918
356,India,5510,Production,01921.02,"Cotton lint, ginned",2019,15.377257312100696
356,India,5510,Production,01921.02,"Cotton lint, ginned",2020,15.62887674509222
356,India,5510,Production,01921.02,"Cotton lint, ginned",2021,15.605962672977101
356,India,5510,Production,01921.02,"Cotton lint, ginned",2022,15.481340334958924
356,India,5510,Production,0143,Cotton seed,2018,16.106933687374582
356,India,5510,Production,0143,Cotton seed,2019,16.249124001084017
356,India,5510,Production,0143,Cotton seed,2020,16.257857680289998
356,India,5510,Production,0143,Cotton seed,2021,16.231424425551033
356,India,5510,Production,0143,Cotton seed,2022,16.08763654656639
356,India,5510,Production,2168,Cottonseed oil,2018,14.030945272399657
356,India,5510,Production,2168,Cottonseed oil,2019,13.99708266732598
356,India,5510,Production,2168,Cottonseed oil,2020,14.046146769065366
356,India,5510,Production,2168,Cottonseed oil,2021,14.016818232330463
356,India,5510,Production,2168,Cottonseed oil,2022,13.869904988853538
356,India,5312,Area harvested,01232,Cucumbers and gherkins,2018,10.257554097558293
356,India,5412,Yield,01232,Cucumbers and gherkins,2018,8.749034804673583
356,India,5510,Production,01232,Cucumbers and gherkins,2018,12.09865624020092
356,India,5312,Area harvested,01232,Cucumbers and gherkins,2019,10.270766079259051
356,India,5412,Yield,01232,Cucumbers and gherkins,2019,8.745459598469187
356,India,5510,Production,01232,Cucumbers and gherkins,2019,12.108278874163966
356,India,5312,Area harvested,01232,Cucumbers and gherkins,2020,10.256395409905616
356,India,5412,Yield,01232,Cucumbers and gherkins,2020,8.778187286861494
356,India,5510,Production,01232,Cucumbers and gherkins,2020,12.12665756169292
356,India,5312,Area harvested,01232,Cucumbers and gherkins,2021,10.261616438987998
356,India,5412,Yield,01232,Cucumbers and gherkins,2021,8.757610685400715
356,India,5510,Production,01232,Cucumbers and gherkins,2021,12.111265084391922
356,India,5312,Area harvested,01232,Cucumbers and gherkins,2022,10.262943625547717
356,India,5412,Yield,01232,Cucumbers and gherkins,2022,8.760437364837449
356,India,5510,Production,01232,Cucumbers and gherkins,2022,12.11543296693517
356,India,5312,Area harvested,01232,Cucumbers and gherkins,2023,10.260322483676225
356,India,5412,Yield,01232,Cucumbers and gherkins,2023,8.765427324900907
356,India,5510,Production,01232,Cucumbers and gherkins,2023,12.117806354192078
356,India,5312,Area harvested,01233,Eggplants (aubergines),2018,13.500801182986649
356,India,5412,Yield,01233,Eggplants (aubergines),2018,9.772045404490878
356,India,5510,Production,01233,Eggplants (aubergines),2018,16.36503392895714
356,India,5312,Area harvested,01233,Eggplants (aubergines),2019,13.49668313203053
356,India,5412,Yield,01233,Eggplants (aubergines),2019,9.766665035813391
356,India,5510,Production,01233,Eggplants (aubergines),2019,16.355536585837704
356,India,5312,Area harvested,01233,Eggplants (aubergines),2020,13.519797657900346
356,India,5412,Yield,01233,Eggplants (aubergines),2020,9.74371191559166
356,India,5510,Production,01233,Eggplants (aubergines),2020,16.355694302094026
356,India,5312,Area harvested,01233,Eggplants (aubergines),2021,13.52649559761195
356,India,5412,Yield,01233,Eggplants (aubergines),2021,9.752042376198137
356,India,5510,Production,01233,Eggplants (aubergines),2021,16.370720409270632
356,India,5312,Area harvested,01233,Eggplants (aubergines),2022,13.42246945133505
356,India,5412,Yield,01233,Eggplants (aubergines),2022,9.8475572078399
356,India,5510,Production,01233,Eggplants (aubergines),2022,16.362217686996928
356,India,5312,Area harvested,01233,Eggplants (aubergines),2023,13.431319053559353
356,India,5412,Yield,01233,Eggplants (aubergines),2023,9.840819281390226
356,India,5510,Production,01233,Eggplants (aubergines),2023,16.364330611669782
356,India,5312,Area harvested,01315,Figs,2018,8.646816959209742
356,India,5412,Yield,01315,Figs,2018,7.848465415397036
356,India,5510,Production,01315,Figs,2018,9.587103490673831
356,India,5312,Area harvested,01315,Figs,2019,8.651199471263972
356,India,5412,Yield,01315,Figs,2019,7.8516222666263955
356,India,5510,Production,01315,Figs,2019,9.594524640770928
356,India,5312,Area harvested,01315,Figs,2020,8.66888370465667
356,India,5412,Yield,01315,Figs,2020,7.85748078694253
356,India,5510,Production,01315,Figs,2020,9.618120797666776
356,India,5312,Area harvested,01315,Figs,2021,8.674538762140015
356,India,5412,Yield,01315,Figs,2021,7.833719075551979
356,India,5510,Production,01315,Figs,2021,9.600003957681787
356,India,5312,Area harvested,01315,Figs,2022,8.681350777582521
356,India,5412,Yield,01315,Figs,2022,7.831101065329969
356,India,5510,Production,01315,Figs,2022,9.604267169057795
356,India,5312,Area harvested,01315,Figs,2023,8.688116703257823
356,India,5412,Yield,01315,Figs,2023,7.827559830156089
356,India,5510,Production,01315,Figs,2023,9.607493699407662
356,India,5312,Area harvested,01657,"Ginger, raw",2018,12.013706813470414
356,India,5412,Yield,01657,"Ginger, raw",2018,9.27610938574708
356,India,5510,Production,01657,"Ginger, raw",2018,14.38196065301499
356,India,5312,Area harvested,01657,"Ginger, raw",2019,12.00762780434872
356,India,5412,Yield,01657,"Ginger, raw",2019,9.29682994618375
356,India,5510,Production,01657,"Ginger, raw",2019,14.396608793999556
356,India,5312,Area harvested,01657,"Ginger, raw",2020,12.08954444723597
356,India,5412,Yield,01657,"Ginger, raw",2020,9.258692344915763
356,India,5510,Production,01657,"Ginger, raw",2020,14.440379433102688
356,India,5312,Area harvested,01657,"Ginger, raw",2021,12.230770136157428
356,India,5412,Yield,01657,"Ginger, raw",2021,9.292353444896857
356,India,5510,Production,01657,"Ginger, raw",2021,14.615267923020578
356,India,5312,Area harvested,01657,"Ginger, raw",2022,12.170450649220749
356,India,5412,Yield,01657,"Ginger, raw",2022,9.349963174237022
356,India,5510,Production,01657,"Ginger, raw",2022,14.612567652568076
356,India,5312,Area harvested,01657,"Ginger, raw",2023,12.160033942617156
356,India,5412,Yield,01657,"Ginger, raw",2023,9.35223916010419
356,India,5510,Production,01657,"Ginger, raw",2023,14.604422814847432
356,India,5312,Area harvested,01330,Grapes,2018,11.842236406331555
356,India,5412,Yield,01330,Grapes,2018,9.952668116680048
356,India,5510,Production,01330,Grapes,2018,14.887094516710158
356,India,5312,Area harvested,01330,Grapes,2019,11.849404844423074
356,India,5412,Yield,01330,Grapes,2019,9.986099265181071
356,India,5510,Production,01330,Grapes,2019,14.927697295498644
356,India,5312,Area harvested,01330,Grapes,2020,11.918397239722838
356,India,5412,Yield,01330,Grapes,2020,9.96211960226338
356,India,5510,Production,01330,Grapes,2020,14.972706485097783
356,India,5312,Area harvested,01330,Grapes,2021,11.951186847493476
356,India,5412,Yield,01330,Grapes,2021,9.983476412606063
356,India,5510,Production,01330,Grapes,2021,15.026856414415887
356,India,5312,Area harvested,01330,Grapes,2022,12.001511614739405
356,India,5412,Yield,01330,Grapes,2022,9.945876319027915
356,India,5510,Production,01330,Grapes,2022,15.039580358020457
356,India,5312,Area harvested,01330,Grapes,2023,12.037659911047468
356,India,5412,Yield,01330,Grapes,2023,10.004743656608863
356,India,5510,Production,01330,Grapes,2023,15.134596436770359
356,India,5312,Area harvested,01252,Green garlic,2018,12.666660207428574
356,India,5412,Yield,01252,Green garlic,2018,8.533656917446903
356,India,5510,Production,01252,Green garlic,2018,14.292366282891383
356,India,5312,Area harvested,01252,Green garlic,2019,12.788291058675025
356,India,5412,Yield,01252,Green garlic,2019,9.00325470003561
356,India,5510,Production,01252,Green garlic,2019,14.883663982790228
356,India,5312,Area harvested,01252,Green garlic,2020,12.77138929548529
356,India,5412,Yield,01252,Green garlic,2020,9.025299120162263
356,India,5510,Production,01252,Green garlic,2020,14.888805380528378
356,India,5312,Area harvested,01252,Green garlic,2021,12.879019669789754
356,India,5412,Yield,01252,Green garlic,2021,9.004398027981749
356,India,5510,Production,01252,Green garlic,2021,14.975531788240602
356,India,5312,Area harvested,01252,Green garlic,2022,12.881567435377423
356,India,5412,Yield,01252,Green garlic,2022,9.007465025834462
356,India,5510,Production,01252,Green garlic,2022,14.981158559689192
356,India,5312,Area harvested,01252,Green garlic,2023,12.920396508939442
356,India,5412,Yield,01252,Green garlic,2023,8.986571625268054
356,India,5510,Production,01252,Green garlic,2023,14.999083842749293
356,India,5510,Production,23913,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2018,14.107158007904355
356,India,5510,Production,23913,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2019,14.144872576790341
356,India,5510,Production,23913,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2020,14.047848510924792
356,India,5510,Production,23913,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2021,14.11468805412696
356,India,5510,Production,23913,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2022,14.132389231148222
356,India,5510,Production,2162,Groundnut oil,2018,13.254795916510403
356,India,5510,Production,2162,Groundnut oil,2019,12.771105165022036
356,India,5510,Production,2162,Groundnut oil,2020,13.203576476825239
356,India,5510,Production,2162,Groundnut oil,2021,13.562553209400056
356,India,5510,Production,2162,Groundnut oil,2022,13.70368586109944
356,India,5312,Area harvested,0142,"Groundnuts, excluding shelled",2018,15.402232607749829
356,India,5412,Yield,0142,"Groundnuts, excluding shelled",2018,7.546446273746024
356,India,5510,Production,0142,"Groundnuts, excluding shelled",2018,16.040412016814734
356,India,5312,Area harvested,0142,"Groundnuts, excluding shelled",2019,15.369596635476297
356,India,5412,Yield,0142,"Groundnuts, excluding shelled",2019,7.260522598089852
356,India,5510,Production,0142,"Groundnuts, excluding shelled",2019,15.721666743141979
356,India,5312,Area harvested,0142,"Groundnuts, excluding shelled",2020,15.38936294991864
356,India,5412,Yield,0142,"Groundnuts, excluding shelled",2020,7.632158849192637
356,India,5510,Production,0142,"Groundnuts, excluding shelled",2020,16.11328620408749
356,India,5312,Area harvested,0142,"Groundnuts, excluding shelled",2021,15.60975876105682
356,India,5412,Yield,0142,"Groundnuts, excluding shelled",2021,7.440792391113347
356,India,5510,Production,0142,"Groundnuts, excluding shelled",2021,16.142210633337843
356,India,5312,Area harvested,0142,"Groundnuts, excluding shelled",2022,15.556808141474752
356,India,5412,Yield,0142,"Groundnuts, excluding shelled",2022,7.483019418885365
356,India,5510,Production,0142,"Groundnuts, excluding shelled",2022,16.131504449856003
356,India,5312,Area harvested,0142,"Groundnuts, excluding shelled",2023,15.41715457676225
356,India,5412,Yield,0142,"Groundnuts, excluding shelled",2023,7.638439063070808
356,India,5510,Production,0142,"Groundnuts, excluding shelled",2023,16.14733488466755
356,India,5312,Area harvested,01922.01,"Jute, raw or retted",2018,13.438269867056169
356,India,5412,Yield,01922.01,"Jute, raw or retted",2018,7.831418765185705
356,India,5510,Production,01922.01,"Jute, raw or retted",2018,14.361537867864742
356,India,5312,Area harvested,01922.01,"Jute, raw or retted",2019,13.407994848810166
356,India,5412,Yield,01922.01,"Jute, raw or retted",2019,7.851855711495559
356,India,5510,Production,01922.01,"Jute, raw or retted",2019,14.351688674113044
356,India,5312,Area harvested,01922.01,"Jute, raw or retted",2020,13.3509178631732
356,India,5412,Yield,01922.01,"Jute, raw or retted",2020,7.9038179126344525
356,India,5510,Production,01922.01,"Jute, raw or retted",2020,14.346621633624357
356,India,5312,Area harvested,01922.01,"Jute, raw or retted",2021,13.34047187407877
356,India,5412,Yield,01922.01,"Jute, raw or retted",2021,7.860377940103683
356,India,5510,Production,01922.01,"Jute, raw or retted",2021,14.29270142204864
356,India,5312,Area harvested,01922.01,"Jute, raw or retted",2022,13.352269610153918
356,India,5412,Yield,01922.01,"Jute, raw or retted",2022,7.935050568899204
356,India,5510,Production,01922.01,"Jute, raw or retted",2022,14.37920999643728
356,India,5312,Area harvested,01922.01,"Jute, raw or retted",2023,13.335996245206314
356,India,5412,Yield,01922.01,"Jute, raw or retted",2023,7.86886640112776
356,India,5510,Production,01922.01,"Jute, raw or retted",2023,14.29671435550275
356,India,5312,Area harvested,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2018,11.35899309464505
356,India,5412,Yield,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2018,7.075893391259617
356,India,5510,Production,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2018,11.526262233582797
356,India,5312,Area harvested,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2019,11.377105741827693
356,India,5412,Yield,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2019,7.066893500320434
356,India,5510,Production,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2019,11.535425236015625
356,India,5312,Area harvested,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2020,11.367575941096039
356,India,5412,Yield,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2020,7.0725067145826275
356,India,5510,Production,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2020,11.53144854850914
356,India,5312,Area harvested,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2021,11.367922814039959
356,India,5412,Yield,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2021,7.071743129087587
356,India,5510,Production,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2021,11.531052375311175
356,India,5312,Area harvested,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2022,11.370877912577367
356,India,5412,Yield,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2022,7.070384202430356
356,India,5510,Production,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2022,11.532643971081262
356,India,5312,Area harvested,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2023,11.368789470360996
356,India,5412,Yield,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2023,7.071488470964739
356,India,5510,Production,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2023,11.53171522654989
356,India,5312,Area harvested,01322,Lemons and limes,2018,12.563750586299374
356,India,5412,Yield,01322,Lemons and limes,2018,9.306377560173125
356,India,5510,Production,01322,Lemons and limes,2018,14.962278206181388
356,India,5312,Area harvested,01322,Lemons and limes,2019,12.628070334272698
356,India,5412,Yield,01322,Lemons and limes,2019,9.342893786536017
356,India,5510,Production,01322,Lemons and limes,2019,15.0631176865015
356,India,5312,Area harvested,01322,Lemons and limes,2020,12.682309930111785
356,India,5412,Yield,01322,Lemons and limes,2020,9.345858539655438
356,India,5510,Production,01322,Lemons and limes,2020,15.120323948439461
356,India,5312,Area harvested,01322,Lemons and limes,2021,12.69771850797869
356,India,5412,Yield,01322,Lemons and limes,2021,9.29203095193132
356,India,5510,Production,01322,Lemons and limes,2021,15.081894904260496
356,India,5312,Area harvested,01322,Lemons and limes,2022,12.653961664405365
356,India,5412,Yield,01322,Lemons and limes,2022,9.398055689587153
356,India,5510,Production,01322,Lemons and limes,2022,15.144176071078002
356,India,5312,Area harvested,01322,Lemons and limes,2023,12.650761671914688
356,India,5412,Yield,01322,Lemons and limes,2023,9.404162212940344
356,India,5510,Production,01322,Lemons and limes,2023,15.147084970945158
356,India,5312,Area harvested,01704,"Lentils, dry",2018,14.253256327036462
356,India,5412,Yield,01704,"Lentils, dry",2018,6.954543440480896
356,India,5510,Production,01704,"Lentils, dry",2018,14.29905398405684
356,India,5312,Area harvested,01704,"Lentils, dry",2019,14.124993994201104
356,India,5412,Yield,01704,"Lentils, dry",2019,6.804614520062624
356,India,5510,Production,01704,"Lentils, dry",2019,14.020751611592093
356,India,5312,Area harvested,01704,"Lentils, dry",2020,14.079942682933764
356,India,5412,Yield,01704,"Lentils, dry",2020,6.74252679961436
356,India,5510,Production,01704,"Lentils, dry",2020,13.913572403008422
356,India,5312,Area harvested,01704,"Lentils, dry",2021,14.199623318579984
356,India,5412,Yield,01704,"Lentils, dry",2021,6.925988047243197
356,India,5510,Production,01704,"Lentils, dry",2021,14.216867907438925
356,India,5312,Area harvested,01704,"Lentils, dry",2022,14.160461746461621
356,India,5412,Yield,01704,"Lentils, dry",2022,6.802061374423073
356,India,5510,Production,01704,"Lentils, dry",2022,14.05360656209893
356,India,5312,Area harvested,01704,"Lentils, dry",2023,14.308242677051583
356,India,5412,Yield,01704,"Lentils, dry",2023,6.8599296494995325
356,India,5510,Production,01704,"Lentils, dry",2023,14.25932267714637
356,India,5312,Area harvested,01214,Lettuce and chicory,2018,12.106942679622984
356,India,5412,Yield,01214,Lettuce and chicory,2018,8.751521954368746
356,India,5510,Production,01214,Lettuce and chicory,2018,13.950551810176927
356,India,5312,Area harvested,01214,Lettuce and chicory,2019,12.115929095677208
356,India,5412,Yield,01214,Lettuce and chicory,2019,8.749684912122769
356,India,5510,Production,01214,Lettuce and chicory,2019,13.957697037034379
356,India,5312,Area harvested,01214,Lettuce and chicory,2020,12.106252310247962
356,India,5412,Yield,01214,Lettuce and chicory,2020,8.787067645218054
356,India,5510,Production,01214,Lettuce and chicory,2020,13.985400334404295
356,India,5312,Area harvested,01214,Lettuce and chicory,2021,12.109721424029935
356,India,5412,Yield,01214,Lettuce and chicory,2021,8.762865063710954
356,India,5510,Production,01214,Lettuce and chicory,2021,13.96466299306607
356,India,5312,Area harvested,01214,Lettuce and chicory,2022,12.110640458283244
356,India,5412,Yield,01214,Lettuce and chicory,2022,8.766596906557963
356,India,5510,Production,01214,Lettuce and chicory,2022,13.969322817676762
356,India,5312,Area harvested,01214,Lettuce and chicory,2023,12.108873182153042
356,India,5412,Yield,01214,Lettuce and chicory,2023,8.772207433603633
356,India,5510,Production,01214,Lettuce and chicory,2023,13.973168238213306
356,India,5312,Area harvested,01441,Linseed,2018,12.695207720998104
356,India,5412,Yield,01441,Linseed,2018,6.279833883339899
356,India,5510,Production,01441,Linseed,2018,12.065436070775604
356,India,5312,Area harvested,01441,Linseed,2019,12.059374956373892
356,India,5412,Yield,01441,Linseed,2019,6.353674146545189
356,India,5510,Production,01441,Linseed,2019,11.503592043789153
356,India,5312,Area harvested,01441,Linseed,2020,12.100161978566867
356,India,5412,Yield,01441,Linseed,2020,6.509960677178192
356,India,5510,Production,01441,Linseed,2020,11.700823113097202
356,India,5312,Area harvested,01441,Linseed,2021,12.071803838225122
356,India,5412,Yield,01441,Linseed,2021,6.458024754575957
356,India,5510,Production,01441,Linseed,2021,11.620532455412985
356,India,5312,Area harvested,01441,Linseed,2022,12.190456343334482
356,India,5412,Yield,01441,Linseed,2022,6.466300233140817
356,India,5510,Production,01441,Linseed,2022,11.747372886135805
356,India,5312,Area harvested,01441,Linseed,2023,12.38309686283065
356,India,5412,Yield,01441,Linseed,2023,6.550365794105536
356,India,5510,Production,01441,Linseed,2023,12.02427597096144
356,India,5312,Area harvested,0112,Maize (corn),2018,16.054097890250137
356,India,5412,Yield,0112,Maize (corn),2018,8.02822690200314
356,India,5510,Production,0112,Maize (corn),2018,17.17424852888273
356,India,5312,Area harvested,0112,Maize (corn),2019,16.01574515619449
356,India,5412,Yield,0112,Maize (corn),2019,8.029823643686587
356,India,5510,Production,0112,Maize (corn),2019,17.137487985065377
356,India,5312,Area harvested,0112,Maize (corn),2020,16.074047729559933
356,India,5412,Yield,0112,Maize (corn),2020,8.008731438172184
356,India,5510,Production,0112,Maize (corn),2020,17.17470368401086
356,India,5312,Area harvested,0112,Maize (corn),2021,16.10723296503581
356,India,5412,Yield,0112,Maize (corn),2021,8.070999834393561
356,India,5510,Production,0112,Maize (corn),2021,17.270151103055216
356,India,5312,Area harvested,0112,Maize (corn),2022,16.113881885505357
356,India,5412,Yield,0112,Maize (corn),2022,8.128054085906847
356,India,5510,Production,0112,Maize (corn),2022,17.333884598881205
356,India,5312,Area harvested,0112,Maize (corn),2023,16.189821158724857
356,India,5412,Yield,0112,Maize (corn),2023,8.173547285446881
356,India,5510,Production,0112,Maize (corn),2023,17.45533782059512
356,India,5312,Area harvested,01316,"Mangoes, guavas and mangosteens",2018,14.74254378209641
356,India,5412,Yield,01316,"Mangoes, guavas and mangosteens",2018,9.198338638434585
356,India,5510,Production,01316,"Mangoes, guavas and mangosteens",2018,17.033025497247607
356,India,5312,Area harvested,01316,"Mangoes, guavas and mangosteens",2019,14.76019475314206
356,India,5412,Yield,01316,"Mangoes, guavas and mangosteens",2019,9.20697471449988
356,India,5510,Production,01316,"Mangoes, guavas and mangosteens",2019,17.059313153371587
356,India,5312,Area harvested,01316,"Mangoes, guavas and mangosteens",2020,14.765623225011467
356,India,5412,Yield,01316,"Mangoes, guavas and mangosteens",2020,9.163657485935769
356,India,5510,Production,01316,"Mangoes, guavas and mangosteens",2020,17.021422756962536
356,India,5312,Area harvested,01316,"Mangoes, guavas and mangosteens",2021,14.78059183496017
356,India,5412,Yield,01316,"Mangoes, guavas and mangosteens",2021,9.16037251459826
356,India,5510,Production,01316,"Mangoes, guavas and mangosteens",2021,17.033105602984016
356,India,5312,Area harvested,01316,"Mangoes, guavas and mangosteens",2022,14.810243085967409
356,India,5412,Yield,01316,"Mangoes, guavas and mangosteens",2022,9.18266080286944
356,India,5510,Production,01316,"Mangoes, guavas and mangosteens",2022,17.085041511635676
356,India,5312,Area harvested,01316,"Mangoes, guavas and mangosteens",2023,14.808021686394692
356,India,5412,Yield,01316,"Mangoes, guavas and mangosteens",2023,9.182475733827879
356,India,5510,Production,01316,"Mangoes, guavas and mangosteens",2023,17.082643109511327
356,India,5510,Production,21700.02,Margarine and shortening,2018,13.259689311641202
356,India,5510,Production,21700.02,Margarine and shortening,2019,13.261083037661711
356,India,5510,Production,21700.02,Margarine and shortening,2020,13.116548503748414
356,India,5510,Production,21700.02,Margarine and shortening,2021,13.087774003025942
356,India,5510,Production,21700.02,Margarine and shortening,2022,12.985399815906522
356,India,5312,Area harvested,0118,Millet,2018,16.037011509514173
356,India,5412,Yield,0118,Millet,2018,7.140928365933525
356,India,5510,Production,0118,Millet,2018,16.26936340772489
356,India,5312,Area harvested,0118,Millet,2019,15.949643981036779
356,India,5412,Yield,0118,Millet,2019,7.100357145183648
356,India,5510,Production,0118,Millet,2019,16.14140496576991
356,India,5312,Area harvested,0118,Millet,2020,16.01334506036949
356,India,5412,Yield,0118,Millet,2020,7.235475038465449
356,India,5510,Production,0118,Millet,2020,16.340316456673726
356,India,5312,Area harvested,0118,Millet,2021,16.04073403760385
356,India,5412,Yield,0118,Millet,2021,7.264100168458888
356,India,5510,Production,0118,Millet,2021,16.39636968124184
356,India,5312,Area harvested,0118,Millet,2022,15.954181748938643
356,India,5412,Yield,0118,Millet,2022,7.242082359256962
356,India,5510,Production,0118,Millet,2022,16.287770153172715
356,India,5312,Area harvested,0118,Millet,2023,16.030766587147937
356,India,5412,Yield,0118,Millet,2023,7.29641326877392
356,India,5510,Production,0118,Millet,2023,16.418721737036844
356,India,5510,Production,23540,Molasses,2018,16.459057863960965
356,India,5510,Production,23540,Molasses,2019,16.46168542627038
356,India,5510,Production,23540,Molasses,2020,16.224705475904216
356,India,5510,Production,23540,Molasses,2021,16.327199910192068
356,India,5510,Production,23540,Molasses,2022,16.479531721225868
356,India,5510,Production,01270,Mushrooms and truffles,2018,11.80560254159177
356,India,5510,Production,01270,Mushrooms and truffles,2019,12.111767460549332
356,India,5510,Production,01270,Mushrooms and truffles,2020,12.259618151783465
356,India,5510,Production,01270,Mushrooms and truffles,2021,12.400820837540556
356,India,5510,Production,01270,Mushrooms and truffles,2022,12.54254845357358
356,India,5510,Production,01270,Mushrooms and truffles,2023,12.660331092405906
356,India,5312,Area harvested,01950.01,Natural rubber in primary forms,2018,12.652010887313724
356,India,5412,Yield,01950.01,Natural rubber in primary forms,2018,7.656195245290791
356,India,5510,Production,01950.01,Natural rubber in primary forms,2018,13.399996629152975
356,India,5312,Area harvested,01950.01,Natural rubber in primary forms,2019,12.700564598207988
356,India,5412,Yield,01950.01,Natural rubber in primary forms,2019,7.669355185176524
356,India,5510,Production,01950.01,Natural rubber in primary forms,2019,13.461690107508359
356,India,5312,Area harvested,01950.01,Natural rubber in primary forms,2020,12.648900973487812
356,India,5412,Yield,01950.01,Natural rubber in primary forms,2020,7.696485329435812
356,India,5510,Production,01950.01,Natural rubber in primary forms,2020,13.437175577097312
356,India,5312,Area harvested,01950.01,Natural rubber in primary forms,2021,12.73274898040094
356,India,5412,Yield,01950.01,Natural rubber in primary forms,2021,7.701968768276886
356,India,5510,Production,01950.01,Natural rubber in primary forms,2021,13.52649559761195
356,India,5312,Area harvested,01950.01,Natural rubber in primary forms,2022,12.838981379698355
356,India,5412,Yield,01950.01,Natural rubber in primary forms,2022,7.7139632518260965
356,India,5510,Production,01950.01,Natural rubber in primary forms,2022,13.64472342322291
356,India,5312,Area harvested,01950.01,Natural rubber in primary forms,2023,12.834219865172253
356,India,5412,Yield,01950.01,Natural rubber in primary forms,2023,7.725815571240879
356,India,5510,Production,01950.01,Natural rubber in primary forms,2023,13.651815643149092
356,India,5312,Area harvested,01653,"Nutmeg, mace, cardamoms, raw",2018,11.58989576532275
356,India,5412,Yield,01653,"Nutmeg, mace, cardamoms, raw",2018,5.989212012054688
356,India,5510,Production,01653,"Nutmeg, mace, cardamoms, raw",2018,10.668978650219241
356,India,5312,Area harvested,01653,"Nutmeg, mace, cardamoms, raw",2019,11.561725152903833
356,India,5412,Yield,01653,"Nutmeg, mace, cardamoms, raw",2019,5.894127314219024
356,India,5510,Production,01653,"Nutmeg, mace, cardamoms, raw",2019,10.545367754151743
356,India,5312,Area harvested,01653,"Nutmeg, mace, cardamoms, raw",2020,11.599112335481124
356,India,5412,Yield,01653,"Nutmeg, mace, cardamoms, raw",2020,5.830121396699219
356,India,5510,Production,01653,"Nutmeg, mace, cardamoms, raw",2020,10.518700218288165
356,India,5312,Area harvested,01653,"Nutmeg, mace, cardamoms, raw",2021,11.599112335481124
356,India,5412,Yield,01653,"Nutmeg, mace, cardamoms, raw",2021,6.130574102812182
356,India,5510,Production,01653,"Nutmeg, mace, cardamoms, raw",2021,10.819798284210286
356,India,5312,Area harvested,01653,"Nutmeg, mace, cardamoms, raw",2022,11.599112335481124
356,India,5412,Yield,01653,"Nutmeg, mace, cardamoms, raw",2022,6.225745842832648
356,India,5510,Production,01653,"Nutmeg, mace, cardamoms, raw",2022,10.915106645867503
356,India,5312,Area harvested,01653,"Nutmeg, mace, cardamoms, raw",2023,11.6172944892629
356,India,5412,Yield,01653,"Nutmeg, mace, cardamoms, raw",2023,6.189290290437902
356,India,5510,Production,01653,"Nutmeg, mace, cardamoms, raw",2023,10.896757843893464
356,India,5510,Production,21691.12,Oil of linseed,2018,10.740756721857226
356,India,5510,Production,21691.12,Oil of linseed,2019,10.542732775946709
356,India,5510,Production,21691.12,Oil of linseed,2020,10.628641991731053
356,India,5510,Production,21691.12,Oil of linseed,2021,10.463131911491967
356,India,5510,Production,21691.12,Oil of linseed,2022,10.425282789490705
